* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 69.41 Hz
* R(e)= 3.117 Ohms
* Z(max)= 28.75 Ohms
* Q(ms)= 5.518
* Q(es)= 0.6708
* Q(ts)= 0.598
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.2988 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.0325 
* X(r)= 0.5121 
* K(i)= 0.006023 
* X(i)= 0.6835 
*
*
Freq            Impedance       Phase
120.816    	5.175    	-44.075    
124.356    	5.047    	-43.399    
128.000    	4.936    	-41.038    
131.751    	4.690    	-38.479    
135.611    	4.460    	-37.669    
139.585    	4.355    	-37.437    
143.675    	4.330    	-35.784    
147.885    	4.210    	-33.113    
152.219    	4.039    	-31.889    
156.679    	3.962    	-31.318    
161.270    	3.937    	-29.793    
165.995    	3.862    	-27.749    
170.860    	3.771    	-26.668    
175.866    	3.722    	-25.488    
181.019    	3.682    	-24.127    
186.324    	3.629    	-22.755    
191.783    	3.597    	-21.541    
197.403    	3.559    	-20.234    
203.187    	3.529    	-19.069    
209.141    	3.501    	-17.926    
215.269    	3.467    	-16.672    
221.577    	3.455    	-15.556    
228.070    	3.428    	-14.371    
234.753    	3.415    	-13.244    
241.632    	3.399    	-12.163    
248.712    	3.392    	-11.113    
256.000    	3.385    	-10.069    
263.501    	3.375    	-9.136    
271.223    	3.365    	-8.162    
279.170    	3.360    	-7.165    
287.350    	3.351    	-6.162    
295.770    	3.352    	-5.132    
304.437    	3.350    	-4.212    
313.358    	3.358    	-3.277    
322.540    	3.365    	-2.443    
331.991    	3.364    	-1.635    
341.719    	3.365    	-0.723    
351.732    	3.367    	0.160    
362.039    	3.375    	1.030    
372.647    	3.384    	1.940    
383.567    	3.394    	2.817    
394.806    	3.403    	3.678    
406.375    	3.415    	4.477    
418.282    	3.428    	5.288    
430.539    	3.445    	6.127    
443.155    	3.461    	6.936    
456.140    	3.481    	7.711    
469.506    	3.494    	8.462    
483.264    	3.517    	9.256    
497.424    	3.535    	9.961    
512.000    	3.556    	10.777    
527.003    	3.581    	11.517    
542.445    	3.607    	12.358    
558.340    	3.642    	13.062    
574.701    	3.673    	13.575    
591.541    	3.697    	14.175    
608.874    	3.720    	14.790    
626.715    	3.741    	15.412    
645.080    	3.765    	16.121    
663.982    	3.791    	16.918    
683.438    	3.821    	17.656    
703.464    	3.859    	18.376    
724.077    	3.896    	19.075    
745.294    	3.934    	19.728    
767.133    	3.978    	20.402    
789.612    	4.024    	21.077    
812.749    	4.076    	21.676    
836.565    	4.118    	22.068    
861.078    	4.155    	22.661    
886.309    	4.209    	23.221    
912.280    	4.258    	23.593    
939.012    	4.291    	24.023    
966.527    	4.332    	24.591    
994.849    	4.383    	25.194    
1024.000    	4.429    	25.566    
1054.005    	4.468    	26.118    
1084.890    	4.521    	26.741    
1116.680    	4.579    	27.235    
1149.401    	4.629    	27.696    
1183.081    	4.679    	28.285    
1217.748    	4.741    	28.751    
1253.431    	4.797    	29.269    
1290.159    	4.863    	29.830    
1327.964    	4.937    	30.261    
1366.876    	5.009    	30.669    
1406.929    	5.085    	30.974    
1448.155    	5.157    	31.262    
1490.589    	5.219    	31.398    
1534.266    	5.279    	31.639    
1579.224    	5.333    	31.881    
1625.499    	5.377    	32.115    
1673.129    	5.422    	32.486    
1722.156    	5.459    	32.888    
1772.619    	5.507    	33.450    
1824.561    	5.563    	34.029    
1878.024    	5.625    	34.641    
1933.055    	5.695    	35.200    
1989.697    	5.771    	35.798    
2048.000    	5.851    	36.380    
2108.011    	5.943    	36.959    
2169.780    	6.037    	37.472    
2233.360    	6.140    	37.966    
2298.802    	6.238    	38.253    
2366.162    	6.331    	38.560    
2435.496    	6.410    	38.925    
2506.862    	6.495    	39.387    
2580.318    	6.587    	39.876    
2655.927    	6.693    	40.387    
2733.752    	6.802    	40.869    
2813.857    	6.920    	41.282    
2896.309    	7.040    	41.692    
2981.178    	7.163    	42.063    
3068.533    	7.290    	42.396    
3158.448    	7.417    	42.647    
3250.997    	7.543    	42.902    
3346.259    	7.664    	43.164    
3444.312    	7.782    	43.405    
3545.238    	7.898    	43.687    
3649.121    	8.019    	44.015    
3756.049    	8.149    	44.382    
3866.109    	8.283    	44.768    
3979.395    	8.428    	45.122    
4096.000    	8.578    	45.444    
4216.022    	8.726    	45.713    
4339.561    	8.876    	46.006    
4466.720    	9.036    	46.299    
4597.605    	9.192    	46.574    
4732.325    	9.362    	46.868    
4870.992    	9.535    	47.106    
5013.723    	9.702    	47.296    
5160.637    	9.873    	47.530    
5311.855    	10.047    	47.769    
5467.504    	10.229    	48.022    
5627.714    	10.425    	48.298    
5792.619    	10.639    	48.515    
5962.355    	10.861    	48.600    
6137.066    	11.066    	48.544    
6316.896    	11.229    	48.513    
6501.995    	11.405    	48.720    
6692.518    	11.604    	48.815    
6888.623    	11.779    	48.958    
7090.476    	11.969    	49.191    
7298.242    	12.172    	49.422    
7512.097    	12.389    	49.645    
7732.218    	12.605    	49.847    
7958.790    	12.838    	50.094    
8192.000    	13.092    	50.311    
