* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 23.52 Hz
* R(e)= 4.23 Ohms
* Z(max)= 28.7 Ohms
* Q(ms)= 2.995
* Q(es)= 0.5178
* Q(ts)= 0.4415
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 2.905 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.1763 
* X(r)= 0.5104 
* K(i)= 0.05201 
* X(i)= 0.666 
*
*
Freq            Impedance       Phase
1.029    	4.219    	7.868    
1.059    	4.219    	7.868    
1.091    	4.219    	7.868    
1.122    	4.219    	7.868    
1.155    	4.219    	7.868    
1.189    	4.219    	7.868    
1.224    	4.219    	7.868    
1.260    	4.219    	7.868    
1.297    	4.219    	7.868    
1.335    	4.237    	8.650    
1.374    	4.237    	8.650    
1.414    	4.237    	8.650    
1.456    	4.237    	8.650    
1.498    	4.237    	8.650    
1.542    	4.237    	8.650    
1.587    	4.237    	8.650    
1.634    	4.237    	8.650    
1.682    	4.235    	9.446    
1.731    	4.235    	9.446    
1.782    	4.235    	9.446    
1.834    	4.235    	9.446    
1.888    	4.235    	9.446    
1.943    	4.235    	9.446    
2.000    	4.241    	10.544    
2.059    	4.241    	10.544    
2.119    	4.241    	10.544    
2.181    	4.241    	10.544    
2.245    	4.241    	10.544    
2.311    	4.241    	10.544    
2.378    	4.246    	11.816    
2.448    	4.246    	11.816    
2.520    	4.246    	11.816    
2.594    	4.246    	11.816    
2.670    	4.260    	13.329    
2.748    	4.260    	13.329    
2.828    	4.260    	13.329    
2.911    	4.260    	13.329    
2.997    	4.274    	14.760    
3.084    	4.274    	14.760    
3.175    	4.274    	14.760    
3.268    	4.274    	14.760    
3.364    	4.297    	16.225    
3.462    	4.297    	16.225    
3.564    	4.297    	16.225    
3.668    	4.339    	17.667    
3.775    	4.339    	17.667    
3.886    	4.339    	17.667    
4.000    	4.398    	19.076    
4.117    	4.398    	19.076    
4.238    	4.398    	19.076    
4.362    	4.468    	20.484    
4.490    	4.468    	20.484    
4.621    	4.468    	20.484    
4.757    	4.549    	21.881    
4.896    	4.549    	21.881    
5.040    	4.626    	23.246    
5.187    	4.626    	23.246    
5.339    	4.698    	24.574    
5.496    	4.698    	24.574    
5.657    	4.775    	25.870    
5.823    	4.775    	25.870    
5.993    	4.856    	27.133    
6.169    	4.856    	27.133    
6.350    	4.938    	28.358    
6.536    	4.938    	28.358    
6.727    	5.032    	29.542    
6.924    	5.032    	29.542    
7.127    	5.138    	30.688    
7.336    	5.245    	31.816    
7.551    	5.245    	31.816    
7.772    	5.356    	32.923    
8.000    	5.472    	33.999    
8.234    	5.472    	33.999    
8.476    	5.591    	35.057    
8.724    	5.716    	36.098    
8.980    	5.844    	37.116    
9.243    	5.844    	37.116    
9.514    	5.982    	38.107    
9.792    	6.129    	39.073    
10.079    	6.280    	40.021    
10.375    	6.440    	40.943    
10.679    	6.612    	41.823    
10.992    	6.791    	42.665    
11.314    	6.974    	43.484    
11.645    	7.160    	44.283    
11.986    	7.361    	45.051    
12.338    	7.586    	45.769    
12.699    	7.821    	46.435    
13.071    	8.055    	47.063    
13.454    	8.300    	47.658    
13.849    	8.571    	48.205    
14.254    	8.872    	48.687    
14.672    	9.348    	49.295    
15.102    	9.863    	49.824    
15.545    	10.273    	50.077    
16.000    	10.957    	50.203    
16.469    	11.644    	50.084    
16.951    	12.383    	49.617    
17.448    	13.241    	48.904    
17.959    	14.118    	48.069    
18.486    	14.988    	47.135    
19.027    	15.960    	46.014    
19.585    	17.347    	44.137    
20.159    	18.862    	42.199    
20.749    	20.463    	39.556    
21.357    	22.421    	35.093    
21.983    	24.609    	29.192    
22.627    	26.834    	21.612    
23.290    	28.530    	12.744    
23.973    	27.554    	4.014    
24.675    	24.840    	-1.938    
25.398    	22.521    	-4.673    
26.143    	22.437    	-6.228    
26.909    	24.597    	-10.608    
27.697    	25.142    	-18.345    
28.509    	23.820    	-24.953    
29.344    	21.911    	-31.379    
