* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 25.07 Hz
* R(e)= 4.2 Ohms
* Z(max)= 32.24 Ohms
* Q(ms)= 3.929
* Q(es)= 0.5885
* Q(ts)= 0.5118
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 2.855 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.1506 
* X(r)= 0.5232 
* K(i)= 0.04075 
* X(i)= 0.6885 
*
*
Freq            Impedance       Phase
117.377    	5.213    	18.982    
120.816    	5.275    	20.209    
124.356    	5.343    	21.417    
128.000    	5.417    	22.655    
131.751    	5.503    	23.903    
135.611    	5.587    	25.008    
139.585    	5.671    	26.069    
143.675    	5.760    	27.253    
147.885    	5.853    	28.320    
152.219    	5.949    	29.281    
156.679    	6.053    	30.299    
161.270    	6.156    	31.307    
165.995    	6.267    	32.195    
170.860    	6.379    	33.107    
175.866    	6.488    	34.005    
181.019    	6.603    	34.803    
186.324    	6.724    	35.656    
191.783    	6.848    	36.464    
197.403    	6.978    	37.281    
203.187    	7.103    	38.049    
209.141    	7.236    	38.794    
215.269    	7.376    	39.612    
221.577    	7.524    	40.312    
228.070    	7.676    	41.032    
234.753    	7.823    	41.678    
241.632    	7.982    	42.337    
248.712    	8.140    	42.995    
256.000    	8.307    	43.641    
263.501    	8.478    	44.232    
271.223    	8.658    	44.815    
279.170    	8.842    	45.368    
287.350    	9.033    	45.923    
295.770    	9.229    	46.458    
304.437    	9.421    	46.954    
313.358    	9.632    	47.431    
322.540    	9.849    	47.877    
331.991    	10.069    	48.319    
341.719    	10.295    	48.690    
351.732    	10.532    	49.037    
362.039    	10.758    	49.324    
372.647    	10.993    	49.660    
383.567    	11.241    	50.010    
394.806    	11.496    	50.273    
406.375    	11.766    	50.569    
418.282    	12.054    	50.754    
430.539    	12.353    	50.863    
443.155    	12.673    	50.842    
