* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 64.53 Hz
* R(e)= 3.169 Ohms
* Z(max)= 29.78 Ohms
* Q(ms)= 5.409
* Q(es)= 0.6441
* Q(ts)= 0.5756
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.2958 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.03608 
* X(r)= 0.5037 
* K(i)= 0.006207 
* X(i)= 0.6822 
*
*
Freq            Impedance       Phase
120.816    	4.874    	-40.461    
124.356    	4.787    	-40.246    
128.000    	4.793    	-38.647    
131.751    	4.673    	-35.972    
135.611    	4.447    	-34.669    
139.585    	4.287    	-33.974    
143.675    	4.270    	-33.471    
147.885    	4.227    	-31.739    
152.219    	4.116    	-30.398    
156.679    	4.024    	-29.372    
161.270    	3.961    	-28.263    
165.995    	3.906    	-26.889    
170.860    	3.818    	-25.787    
175.866    	3.764    	-24.511    
181.019    	3.721    	-23.251    
186.324    	3.684    	-21.901    
191.783    	3.650    	-20.915    
197.403    	3.606    	-19.562    
203.187    	3.583    	-18.647    
209.141    	3.546    	-17.580    
215.269    	3.522    	-16.258    
221.577    	3.494    	-15.328    
228.070    	3.469    	-14.058    
234.753    	3.457    	-13.052    
241.632    	3.438    	-11.911    
248.712    	3.426    	-10.875    
256.000    	3.414    	-9.816    
263.501    	3.407    	-8.859    
271.223    	3.406    	-7.857    
279.170    	3.399    	-6.927    
287.350    	3.393    	-5.917    
295.770    	3.395    	-4.948    
304.437    	3.391    	-4.055    
313.358    	3.394    	-3.097    
322.540    	3.395    	-2.185    
331.991    	3.402    	-1.264    
341.719    	3.409    	-0.357    
351.732    	3.418    	0.480    
362.039    	3.430    	1.238    
372.647    	3.433    	2.084    
383.567    	3.442    	2.952    
394.806    	3.451    	3.822    
406.375    	3.462    	4.624    
418.282    	3.476    	5.449    
430.539    	3.492    	6.226    
443.155    	3.507    	7.075    
456.140    	3.526    	7.829    
469.506    	3.541    	8.576    
483.264    	3.560    	9.369    
497.424    	3.582    	10.165    
512.000    	3.607    	10.995    
527.003    	3.638    	11.776    
542.445    	3.670    	12.439    
558.340    	3.700    	13.005    
574.701    	3.722    	13.571    
591.541    	3.745    	14.223    
608.874    	3.764    	14.867    
626.715    	3.787    	15.598    
645.080    	3.820    	16.357    
663.982    	3.850    	17.062    
683.438    	3.883    	17.743    
703.464    	3.921    	18.462    
724.077    	3.961    	19.099    
745.294    	4.002    	19.773    
767.133    	4.046    	20.372    
789.612    	4.094    	20.997    
812.749    	4.143    	21.517    
836.565    	4.189    	21.946    
861.078    	4.229    	22.387    
886.309    	4.271    	22.858    
912.280    	4.313    	23.401    
939.012    	4.363    	23.792    
966.527    	4.388    	24.064    
994.849    	4.414    	24.751    
1024.000    	4.451    	25.393    
1054.005    	4.499    	26.014    
1084.890    	4.546    	26.727    
1116.680    	4.599    	27.362    
1149.401    	4.657    	28.030    
1183.081    	4.720    	28.677    
1217.748    	4.793    	29.310    
1253.431    	4.875    	29.921    
1290.159    	4.971    	30.469    
1327.964    	5.084    	30.650    
1366.876    	5.167    	30.468    
1406.929    	5.220    	30.340    
1448.155    	5.248    	30.440    
1490.589    	5.292    	30.649    
1534.266    	5.325    	30.912    
1579.224    	5.360    	31.324    
1625.499    	5.399    	31.732    
1673.129    	5.439    	32.280    
1722.156    	5.484    	32.860    
1772.619    	5.542    	33.466    
1824.561    	5.603    	34.101    
1878.024    	5.673    	34.747    
1933.055    	5.750    	35.325    
1989.697    	5.829    	35.914    
2048.000    	5.913    	36.460    
2108.011    	6.006    	37.047    
2169.780    	6.102    	37.562    
2233.360    	6.211    	37.990    
2298.802    	6.292    	38.323    
2366.162    	6.389    	38.809    
2435.496    	6.484    	39.236    
2506.862    	6.590    	39.689    
2580.318    	6.699    	40.061    
2655.927    	6.811    	40.445    
2733.752    	6.915    	40.727    
2813.857    	7.012    	41.080    
2896.309    	7.119    	41.580    
2981.178    	7.244    	42.033    
3068.533    	7.381    	42.385    
3158.448    	7.510    	42.619    
3250.997    	7.630    	42.855    
3346.259    	7.747    	43.144    
3444.312    	7.861    	43.476    
3545.238    	7.993    	43.842    
3649.121    	8.128    	44.143    
3756.049    	8.257    	44.456    
3866.109    	8.394    	44.793    
3979.395    	8.540    	45.119    
4096.000    	8.685    	45.426    
4216.022    	8.832    	45.718    
4339.561    	8.986    	46.045    
4466.720    	9.149    	46.322    
4597.605    	9.315    	46.601    
4732.325    	9.486    	46.878    
4870.992    	9.657    	47.088    
5013.723    	9.827    	47.323    
5160.637    	10.002    	47.557    
5311.855    	10.178    	47.781    
5467.504    	10.354    	48.070    
5627.714    	10.564    	48.359    
5792.619    	10.782    	48.561    
5962.355    	11.006    	48.623    
6137.066    	11.215    	48.558    
6316.896    	11.389    	48.514    
6501.995    	11.558    	48.604    
6692.518    	11.729    	48.789    
6888.623    	11.912    	49.053    
7090.476    	12.127    	49.300    
7298.242    	12.338    	49.476    
7512.097    	12.551    	49.676    
7732.218    	12.774    	49.919    
7958.790    	13.017    	50.149    
8192.000    	13.275    	50.340    
8432.044    	13.544    	50.369    
8679.122    	13.778    	50.421    
8933.439    	14.021    	50.525    
9195.209    	14.286    	50.675    
9464.649    	14.565    	50.704    
9741.985    	14.822    	50.637    
10027.447    	15.044    	50.591    
10321.273    	15.258    	50.672    
10623.710    	15.490    	50.819    
10935.008    	15.715    	51.032    
11255.428    	15.981    	51.340    
11585.238    	16.279    	51.589    
11924.711    	16.593    	51.765    
12274.132    	16.900    	51.904    
12633.791    	17.222    	52.048    
13003.989    	17.544    	52.180    
13385.035    	17.874    	52.289    
13777.247    	18.205    	52.394    
14180.951    	18.540    	52.481    
14596.485    	18.881    	52.569    
15024.194    	19.233    	52.629    
15464.437    	19.586    	52.705    
15917.579    	19.954    	52.758    
16384.000    	20.304    	52.772    
16864.088    	20.657    	52.864    
17358.243    	21.020    	52.948    
17866.879    	21.368    	53.016    
18390.418    	21.704    	53.089    
18929.299    	22.030    	53.175    
19483.969    	22.349    	53.271    
20054.893    	22.635    	53.391    
20642.546    	22.879    	53.562    
